family,domain,model,task_id,trial,seed,success,cost,steps,duration,assistant_messages,termination,repository
tau2,retail,Claude-3.7,71,0,626729,0.0,0.257646,5,54.99774649999745,13,user_stop,
tau2,retail,Claude-3.7,75,0,626729,1.0,0.215472,5,45.61254416599695,11,user_stop,
tau2,retail,Claude-3.7,72,0,626729,1.0,0.317628,10,54.603396624996094,14,user_stop,
tau2,retail,Claude-3.7,77,0,626729,1.0,0.23074199999999997,5,43.87563462500111,12,user_stop,
tau2,retail,Claude-3.7,81,0,626729,0.0,0.20087999999999998,4,37.00961895799992,11,user_stop,
tau2,retail,Claude-3.7,74,0,626729,1.0,0.362634,9,61.8367509170057,15,user_stop,
tau2,retail,Claude-3.7,76,0,626729,0.0,0.41890199999999994,12,68.25134287500259,17,user_stop,
tau2,retail,Claude-3.7,79,0,626729,0.0,0.278148,7,61.423072207995574,13,user_stop,
tau2,retail,Claude-3.7,80,0,626729,1.0,0.26756100000000005,5,61.192477749995305,13,user_stop,
tau2,retail,Claude-3.7,82,0,626729,0.0,0.305847,8,59.517107041996496,14,user_stop,
tau2,retail,Claude-3.7,83,0,626729,1.0,0.30465600000000004,8,57.531126708003285,14,user_stop,
tau2,retail,Claude-3.7,84,0,626729,1.0,0.245667,7,48.842340667004464,12,user_stop,
tau2,retail,Claude-3.7,88,0,626729,1.0,0.21638400000000005,6,42.50775629200507,11,user_stop,
tau2,retail,Claude-3.7,86,0,626729,1.0,0.32514,10,54.14391195800272,15,user_stop,
tau2,retail,Claude-3.7,85,0,626729,1.0,0.37584600000000007,9,63.138103334000334,17,user_stop,
tau2,retail,Claude-3.7,89,0,626729,1.0,0.270981,7,49.348262250001426,12,user_stop,
tau2,retail,Claude-3.7,87,0,626729,1.0,0.384432,11,63.58342149999953,17,user_stop,
tau2,retail,Claude-3.7,94,0,626729,0.0,0.214386,5,44.81685720800306,11,user_stop,
tau2,retail,Claude-3.7,96,0,626729,1.0,0.24521400000000002,7,47.28077170799952,12,user_stop,
tau2,retail,Claude-3.7,90,0,626729,1.0,0.268635,7,48.56007104200398,13,user_stop,
tau2,retail,Claude-3.7,93,0,626729,1.0,0.277668,7,50.41461512499518,13,user_stop,
tau2,retail,Claude-3.7,92,0,626729,1.0,0.31593600000000005,7,64.58455491699715,15,user_stop,
tau2,retail,Claude-3.7,95,0,626729,1.0,0.422346,8,72.92254566700285,17,user_stop,
tau2,retail,Claude-3.7,91,0,626729,1.0,0.398331,9,82.88694895899971,17,user_stop,
tau2,retail,Claude-3.7,78,0,626729,1.0,0.456666,9,91.43498204099888,19,user_stop,
tau2,retail,Claude-3.7,98,0,626729,0.0,0.787143,14,120.83026808399882,25,user_stop,
tau2,retail,Claude-3.7,99,0,626729,0.0,0.5893020000000001,12,108.24139791700145,21,user_stop,
tau2,retail,Claude-3.7,101,0,626729,1.0,0.44299499999999997,11,85.80939287500223,18,user_stop,
tau2,retail,Claude-3.7,100,0,626729,1.0,0.45977399999999996,11,94.5287107500044,18,user_stop,
tau2,retail,Claude-3.7,107,0,626729,1.0,0.266961,8,56.24118495899893,12,user_stop,
tau2,retail,Claude-3.7,102,0,626729,1.0,0.484764,10,101.85533587499958,20,user_stop,
tau2,retail,Claude-3.7,103,0,626729,1.0,0.6467219999999999,15,102.40367758399952,23,user_stop,
tau2,retail,Claude-3.7,106,0,626729,1.0,0.330534,9,70.33782812499703,16,user_stop,
tau2,retail,Claude-3.7,104,0,626729,1.0,0.6289260000000001,15,100.79429804200481,22,user_stop,
tau2,retail,Claude-3.7,105,0,626729,1.0,0.36627600000000005,6,92.14210945800005,16,user_stop,
tau2,retail,Claude-3.7,108,0,626729,1.0,0.233565,6,43.273759875002725,12,user_stop,
tau2,retail,Claude-3.7,97,0,626729,1.0,0.241674,7,47.216160709002,12,user_stop,
tau2,retail,Claude-3.7,0,1,373753,1.0,0.25847100000000006,6,49.07076083399443,12,user_stop,
tau2,retail,Claude-3.7,113,0,626729,1.0,0.336453,8,55.48266929100646,16,user_stop,
tau2,retail,Claude-3.7,1,1,373753,1.0,0.29110499999999995,6,58.99013887500041,13,user_stop,
tau2,retail,Claude-3.7,2,1,373753,1.0,0.36529199999999995,10,60.48017187500227,16,user_stop,
tau2,retail,Claude-3.7,109,0,626729,0.0,0.283143,8,58.301037249999354,13,user_stop,
tau2,retail,Claude-3.7,110,0,626729,1.0,0.363258,8,71.30555012499826,16,user_stop,
tau2,retail,Claude-3.7,111,0,626729,1.0,0.5926499999999999,13,105.86472320900066,21,user_stop,
tau2,retail,Claude-3.7,6,1,373753,1.0,0.26860200000000006,6,51.096110167003644,13,user_stop,
tau2,retail,Claude-3.7,5,1,373753,1.0,0.32259600000000005,6,58.66481320800085,15,user_stop,
tau2,retail,Claude-3.7,112,0,626729,1.0,0.7255170000000001,14,109.50690741699509,25,user_stop,
tau2,retail,Claude-3.7,4,1,373753,1.0,0.35831700000000005,9,62.98009545900277,16,user_stop,
tau2,retail,Claude-3.7,3,1,373753,0.0,0.331539,10,73.04167175000475,15,user_stop,
tau2,retail,Claude-3.7,10,1,373753,0.0,0.266445,8,47.74716920799983,13,user_stop,
tau2,retail,Claude-3.7,7,1,373753,1.0,0.45665400000000006,10,65.92757037500269,18,user_stop,
tau2,retail,Claude-3.7,8,1,373753,1.0,0.41444400000000003,8,77.1857640829985,17,user_stop,
tau2,retail,Claude-3.7,9,1,373753,1.0,0.462333,10,77.36662141700072,18,user_stop,
tau2,retail,Claude-3.7,13,1,373753,1.0,0.210675,5,42.105525124999986,11,user_stop,
tau2,retail,Claude-3.7,17,1,373753,1.0,0.150276,3,29.11329983300675,9,user_stop,
tau2,retail,Claude-3.7,12,1,373753,1.0,0.206052,5,48.60818512499827,11,user_stop,
tau2,retail,Claude-3.7,14,1,373753,1.0,0.260121,6,48.63348479200067,13,user_stop,
tau2,retail,Claude-3.7,15,1,373753,1.0,0.241326,5,47.90919279199443,12,user_stop,
tau2,retail,Claude-3.7,11,1,373753,1.0,0.288297,6,57.85336287500104,14,user_stop,
tau2,retail,Claude-3.7,16,1,373753,0.0,0.327774,8,57.35491733300296,15,user_stop,
tau2,retail,Claude-3.7,18,1,373753,1.0,0.284667,6,56.68190229200263,14,user_stop,
tau2,retail,Claude-3.7,24,1,373753,1.0,0.202248,6,42.664084291995096,11,user_stop,
tau2,retail,Claude-3.7,26,1,373753,1.0,0.18891899999999998,5,40.3824959160047,10,user_stop,
tau2,retail,Claude-3.7,25,1,373753,0.0,0.24867899999999998,7,49.80875562499568,12,user_stop,
tau2,retail,Claude-3.7,22,1,373753,1.0,0.367092,8,59.003709125005116,17,user_stop,
tau2,retail,Claude-3.7,21,1,373753,1.0,0.338475,9,62.3365043340018,15,user_stop,
tau2,retail,Claude-3.7,20,1,373753,1.0,0.47442900000000005,11,74.5673919999972,18,user_stop,
tau2,retail,Claude-3.7,27,1,373753,0.0,0.361515,9,66.43056924999837,15,user_stop,
tau2,retail,Claude-3.7,28,1,373753,0.0,0.392871,10,61.00242287500441,17,user_stop,
tau2,retail,Claude-3.7,23,1,373753,1.0,0.589035,12,93.30608524999843,21,user_stop,
tau2,retail,Claude-3.7,19,1,373753,0.0,0.39710399999999996,9,121.40421108400187,16,user_stop,
tau2,retail,Claude-3.7,34,1,373753,0.0,0.19329300000000002,5,47.29228412500379,10,user_stop,
tau2,retail,Claude-3.7,33,1,373753,0.0,0.36115200000000003,8,66.4557509590013,16,user_stop,
tau2,retail,Claude-3.7,29,1,373753,0.0,0.550374,11,83.77330441700178,21,user_stop,
tau2,retail,Claude-3.7,32,1,373753,1.0,0.47679599999999994,10,76.88852716700057,21,user_stop,
tau2,retail,Claude-3.7,36,1,373753,0.0,0.24670800000000004,6,51.8159618330028,13,user_stop,
tau2,retail,Claude-3.7,30,1,373753,1.0,0.5691689999999999,11,88.92827599999873,23,user_stop,
tau2,retail,Claude-3.7,31,1,373753,1.0,0.509256,10,89.65989345800335,22,user_stop,
tau2,retail,Claude-3.7,37,1,373753,0.0,0.29632200000000003,6,57.970976708005765,15,user_stop,
tau2,retail,Claude-3.7,40,1,373753,1.0,0.15259799999999998,4,28.912707959003455,9,user_stop,
tau2,retail,Claude-3.7,38,1,373753,1.0,0.24621900000000005,5,52.15251895800611,13,user_stop,
tau2,retail,Claude-3.7,39,1,373753,1.0,0.26497200000000004,7,59.45983400000114,13,user_stop,
tau2,retail,Claude-3.7,35,1,373753,1.0,0.41932200000000003,10,79.41790824999771,18,user_stop,
tau2,retail,Claude-3.7,41,1,373753,0.0,0.282792,8,52.297482374997344,13,user_stop,
tau2,retail,Claude-3.7,44,1,373753,1.0,0.235065,7,44.140660292003304,12,user_stop,
tau2,retail,Claude-3.7,43,1,373753,1.0,0.209406,5,45.0377344160006,11,user_stop,
tau2,retail,Claude-3.7,46,1,373753,1.0,0.23282100000000003,6,49.514495750001515,12,user_stop,
tau2,retail,Claude-3.7,50,1,373753,1.0,0.133152,3,37.35709579200193,8,user_stop,
tau2,retail,Claude-3.7,42,1,373753,1.0,0.3818369999999999,9,71.70730733300297,17,user_stop,
tau2,retail,Claude-3.7,48,1,373753,1.0,0.231006,6,49.35618824999983,12,user_stop,
tau2,retail,Claude-3.7,47,1,373753,1.0,0.236106,4,53.79166662500211,12,user_stop,
tau2,retail,Claude-3.7,45,1,373753,1.0,0.311193,5,71.30982712499826,14,user_stop,
tau2,retail,Claude-3.7,49,1,373753,0.0,0.332811,9,50.936444874998415,15,user_stop,
tau2,retail,Claude-3.7,51,1,373753,1.0,0.224163,5,45.64431483299995,12,user_stop,
tau2,retail,Claude-3.7,52,1,373753,1.0,0.21246000000000004,5,45.435326958002406,11,user_stop,
tau2,retail,Claude-3.7,53,1,373753,1.0,0.257409,7,51.21461708300194,13,user_stop,
tau2,retail,Claude-3.7,57,1,373753,0.0,0.15648300000000004,3,38.177420125000936,9,user_stop,
tau2,retail,Claude-3.7,60,1,373753,1.0,0.196563,5,42.92422012500174,10,user_stop,
tau2,retail,Claude-3.7,56,1,373753,1.0,0.278193,7,57.75732791599876,13,user_stop,
tau2,retail,Claude-3.7,58,1,373753,1.0,0.27860100000000004,6,57.59036004099471,12,user_stop,
tau2,retail,Claude-3.7,61,1,373753,1.0,0.197571,5,41.77038137499767,10,user_stop,
tau2,retail,Claude-3.7,59,1,373753,1.0,0.31866,9,68.81778849999682,15,user_stop,
tau2,retail,Claude-3.7,64,1,373753,1.0,0.260136,7,47.371466333999706,13,user_stop,
tau2,retail,Claude-3.7,63,1,373753,1.0,0.337248,9,59.650405667001905,15,user_stop,
tau2,retail,Claude-3.7,65,1,373753,1.0,0.17285400000000004,4,37.904239874995255,10,user_stop,
tau2,retail,Claude-3.7,68,1,373753,1.0,0.14645100000000003,4,29.117095834000793,9,user_stop,
tau2,retail,Claude-3.7,55,1,373753,1.0,0.5523,13,95.41715554200346,21,user_stop,
tau2,retail,Claude-3.7,54,1,373753,1.0,0.6951689999999999,15,100.88471612500143,26,user_stop,
tau2,retail,Claude-3.7,66,1,373753,1.0,0.221436,5,41.847241915995255,12,user_stop,
tau2,retail,Claude-3.7,62,1,373753,1.0,0.564498,14,78.93363899999531,20,user_stop,
tau2,retail,Claude-3.7,67,1,373753,1.0,0.25617300000000004,8,43.82935041699966,14,user_stop,
tau2,retail,Claude-3.7,73,1,373753,1.0,0.141048,4,32.05582200000208,8,user_stop,
tau2,retail,Claude-3.7,70,1,373753,1.0,0.250815,8,45.072150833002524,12,user_stop,
tau2,retail,Claude-3.7,69,1,373753,1.0,0.32491200000000003,7,59.67924833299912,16,user_stop,
tau2,retail,Claude-3.7,75,1,373753,1.0,0.254454,6,45.80257145900396,12,user_stop,
tau2,retail,Claude-3.7,79,1,373753,0.0,0.273552,7,48.83990199999971,13,user_stop,
tau2,retail,Claude-3.7,71,1,373753,0.0,0.31159200000000004,5,63.27783237500262,15,user_stop,
tau2,retail,Claude-3.7,77,1,373753,1.0,0.257037,5,53.57735687500099,13,user_stop,
tau2,retail,Claude-3.7,76,1,373753,0.0,0.37385700000000005,12,61.41251816700242,16,user_stop,
tau2,retail,Claude-3.7,74,1,373753,1.0,0.43790100000000004,11,75.59557883399975,17,user_stop,
tau2,retail,Claude-3.7,80,1,373753,1.0,0.250077,5,58.92623295800149,12,user_stop,
tau2,retail,Claude-3.7,81,1,373753,1.0,0.289287,8,46.98648599999433,14,user_stop,
tau2,retail,Claude-3.7,84,1,373753,1.0,0.24539699999999998,7,47.7375065419983,12,user_stop,
tau2,retail,Claude-3.7,83,1,373753,1.0,0.32091900000000007,8,59.16784083299717,15,user_stop,
tau2,retail,Claude-3.7,82,1,373753,0.0,0.404592,11,69.27382491699973,17,user_stop,
tau2,retail,Claude-3.7,86,1,373753,1.0,0.32510100000000003,10,52.74077608299558,15,user_stop,
tau2,retail,Claude-3.7,85,1,373753,1.0,0.3425520000000001,9,56.86920829200244,16,user_stop,
tau2,retail,Claude-3.7,88,1,373753,1.0,0.242784,6,46.29046091700002,12,user_stop,
tau2,retail,Claude-3.7,90,1,373753,1.0,0.271878,7,47.40329420800117,13,user_stop,
tau2,retail,Claude-3.7,78,1,373753,1.0,0.27125400000000005,9,49.580571874997986,13,user_stop,
tau2,retail,Claude-3.7,94,1,373753,1.0,0.28066800000000003,7,49.92693154200242,13,user_stop,
tau2,retail,Claude-3.7,93,1,373753,1.0,0.308445,7,58.28706370899454,14,user_stop,
tau2,retail,Claude-3.7,89,1,373753,1.0,0.304467,7,60.25809308300086,13,user_stop,
tau2,retail,Claude-3.7,91,1,373753,0.0,0.2926500000000001,8,62.43568433299515,13,user_stop,
tau2,retail,Claude-3.7,72,1,373753,0.0,0.37854899999999997,10,66.49592987500364,16,user_stop,
tau2,retail,Claude-3.7,92,1,373753,1.0,0.34726500000000005,6,70.22603808399435,16,user_stop,
tau2,retail,Claude-3.7,87,1,373753,1.0,0.474021,11,73.65648283399787,20,user_stop,
tau2,retail,Claude-3.7,97,1,373753,1.0,0.242694,7,50.612280665998696,12,user_stop,
tau2,retail,Claude-3.7,96,1,373753,1.0,0.266736,7,54.48503708399949,13,user_stop,
tau2,retail,Claude-3.7,95,1,373753,1.0,0.326037,8,64.45168116699642,14,user_stop,
tau2,retail,Claude-3.7,102,1,373753,1.0,0.44026499999999996,11,71.66364649999741,18,user_stop,
tau2,retail,Claude-3.7,101,1,373753,1.0,0.46178699999999995,11,81.4203372500051,19,user_stop,
tau2,retail,Claude-3.7,99,1,373753,0.0,0.5419350000000001,12,89.32877295799699,20,user_stop,
tau2,retail,Claude-3.7,103,1,373753,1.0,0.6051839999999999,14,90.0176072089962,22,user_stop,
tau2,retail,Claude-3.7,105,1,373753,0.0,0.304734,6,60.67852733399923,14,user_stop,
tau2,retail,Claude-3.7,104,1,373753,1.0,0.59049,14,93.52439295800286,21,user_stop,
tau2,retail,Claude-3.7,100,1,373753,1.0,0.790959,15,109.32784358299978,26,user_stop,
tau2,retail,Claude-3.7,106,1,373753,1.0,0.358959,8,67.55502762499964,17,user_stop,
tau2,retail,Claude-3.7,107,1,373753,1.0,0.33335700000000007,8,70.47054270799708,14,user_stop,
tau2,retail,Claude-3.7,108,1,373753,1.0,0.261987,6,52.78521233299398,13,user_stop,
tau2,retail,Claude-3.7,109,1,373753,0.0,0.253188,7,57.1018957089982,12,user_stop,
tau2,retail,Claude-3.7,110,1,373753,1.0,0.246909,7,49.594086750003044,12,user_stop,
tau2,retail,Claude-3.7,113,1,373753,1.0,0.25423500000000004,8,43.0694638749992,13,user_stop,
tau2,retail,Claude-3.7,98,1,373753,0.0,1.4022210000000002,21,167.81507129099919,35,user_stop,
tau2,retail,Claude-3.7,111,1,373753,1.0,0.44466900000000004,12,71.30550049999874,17,user_stop,
tau2,retail,Claude-3.7,1,2,361454,1.0,0.291864,6,61.8735711249974,13,user_stop,
tau2,retail,Claude-3.7,2,2,361454,1.0,0.36481800000000003,10,60.4188191669964,16,user_stop,
tau2,retail,Claude-3.7,3,2,361454,1.0,0.40245300000000006,11,62.04850887499924,17,user_stop,
tau2,retail,Claude-3.7,112,1,373753,1.0,0.585174,12,90.71760799999902,22,user_stop,
tau2,retail,Claude-3.7,6,2,361454,1.0,0.37123799999999996,8,65.19255566699576,16,user_stop,
tau2,retail,Claude-3.7,4,2,361454,1.0,0.506937,11,78.78210108399799,20,user_stop,
tau2,retail,Claude-3.7,7,2,361454,1.0,0.332232,6,62.807210541999666,15,user_stop,
tau2,retail,Claude-3.7,5,2,361454,1.0,0.459765,10,71.15915216699796,18,user_stop,
tau2,retail,Claude-3.7,10,2,361454,0.0,0.26610600000000006,8,51.2401736660031,13,user_stop,
tau2,retail,Claude-3.7,8,2,361454,1.0,0.431331,8,72.65118208299828,17,user_stop,
tau2,retail,Claude-3.7,9,2,361454,1.0,0.3604470000000001,6,59.82542787500279,16,user_stop,
tau2,retail,Claude-3.7,12,2,361454,0.0,0.242295,7,50.12645383400377,12,user_stop,
tau2,retail,Claude-3.7,13,2,361454,1.0,0.18864599999999998,5,44.217931625003985,10,user_stop,
tau2,retail,Claude-3.7,11,2,361454,1.0,0.29316000000000003,7,54.98057654200238,14,user_stop,
tau2,retail,Claude-3.7,14,2,361454,1.0,0.210318,6,34.54334512499918,11,user_stop,
tau2,retail,Claude-3.7,17,2,361454,1.0,0.194037,4,36.66279183300503,11,user_stop,
tau2,retail,Claude-3.7,15,2,361454,0.0,0.21349800000000002,5,40.9753601659977,11,user_stop,
tau2,retail,Claude-3.7,18,2,361454,1.0,0.28569,6,48.354397334005625,14,user_stop,
tau2,retail,Claude-3.7,16,2,361454,1.0,0.35706,8,62.34350879200065,16,user_stop,
tau2,retail,Claude-3.7,21,2,361454,1.0,0.33912000000000003,8,63.05727316699631,15,user_stop,
tau2,retail,Claude-3.7,22,2,361454,1.0,0.426219,8,69.11520100000052,19,user_stop,
tau2,retail,Claude-3.7,19,2,361454,0.0,0.45568499999999995,10,72.39330220800184,17,user_stop,
tau2,retail,Claude-3.7,20,2,361454,0.0,0.458382,10,77.13363937499525,18,user_stop,
tau2,retail,Claude-3.7,23,2,361454,1.0,0.726786,12,109.71017487499921,25,user_stop,
tau2,retail,Claude-3.7,24,2,361454,1.0,0.230412,6,54.15094870800385,12,user_stop,
tau2,retail,Claude-3.7,25,2,361454,1.0,0.25980600000000004,7,55.38166062500386,13,user_stop,
tau2,retail,Claude-3.7,26,2,361454,1.0,0.260364,7,57.95873250000295,13,user_stop,
tau2,retail,Claude-3.7,0,2,361454,0.0,0.258849,6,60.89407629099878,12,user_stop,
tau2,retail,Claude-3.7,27,2,361454,1.0,0.33454800000000007,7,71.03331308400084,15,user_stop,
tau2,retail,Claude-3.7,29,2,361454,1.0,0.422157,10,71.28564795899729,17,user_stop,
tau2,retail,Claude-3.7,28,2,361454,0.0,0.5219100000000001,10,76.83264449999842,21,user_stop,
tau2,retail,Claude-3.7,30,2,361454,1.0,0.574506,12,88.5223750840014,23,user_stop,
tau2,retail,Claude-3.7,31,2,361454,1.0,0.5129370000000001,10,86.49587325000175,22,user_stop,
tau2,retail,Claude-3.7,32,2,361454,1.0,0.512556,10,85.31373887500376,22,user_stop,
tau2,retail,Claude-3.7,34,2,361454,0.0,0.21412499999999998,4,44.96488166599738,11,user_stop,
tau2,retail,Claude-3.7,33,2,361454,0.0,0.3497970000000001,7,63.201247915996646,16,user_stop,
tau2,retail,Claude-3.7,37,2,361454,1.0,0.39128999999999997,10,59.783678291001706,17,user_stop,
tau2,retail,Claude-3.7,35,2,361454,1.0,0.381711,9,72.20294158400065,17,user_stop,
tau2,retail,Claude-3.7,36,2,361454,1.0,0.46279200000000004,11,75.62758483300422,19,user_stop,
tau2,retail,Claude-3.7,40,2,361454,1.0,0.15228,4,25.131407084001694,9,user_stop,
tau2,retail,Claude-3.7,39,2,361454,1.0,0.246345,6,59.91446037499554,12,user_stop,
tau2,retail,Claude-3.7,38,2,361454,0.0,0.532701,11,81.96630141600326,21,user_stop,
tau2,retail,Claude-3.7,41,2,361454,1.0,0.359973,9,61.52413487499871,15,user_stop,
tau2,retail,Claude-3.7,44,2,361454,1.0,0.16205400000000003,4,32.40119408300234,9,user_stop,
tau2,retail,Claude-3.7,43,2,361454,1.0,0.19124100000000002,5,44.50699008400261,10,user_stop,
tau2,retail,Claude-3.7,42,2,361454,1.0,0.41586900000000004,9,69.4297045419953,18,user_stop,
tau2,retail,Claude-3.7,45,2,361454,1.0,0.29514599999999996,6,60.20087287500064,14,user_stop,
tau2,retail,Claude-3.7,46,2,361454,1.0,0.20788800000000002,5,44.90382300000056,11,user_stop,
tau2,retail,Claude-3.7,48,2,361454,1.0,0.256668,6,46.04376904200035,13,user_stop,
tau2,retail,Claude-3.7,47,2,361454,1.0,0.281955,6,56.61593174999871,14,user_stop,
tau2,retail,Claude-3.7,49,2,361454,0.0,0.334473,9,54.89261404200079,15,user_stop,
tau2,retail,Claude-3.7,50,2,361454,1.0,0.15705300000000003,4,31.89270883300196,9,user_stop,
tau2,retail,Claude-3.7,51,2,361454,1.0,0.178797,5,31.51977945800172,10,user_stop,
tau2,retail,Claude-3.7,52,2,361454,1.0,0.21102,5,46.81442316599714,11,user_stop,
tau2,retail,Claude-3.7,53,2,361454,1.0,0.279414,7,44.10329070800071,14,user_stop,
tau2,retail,Claude-3.7,56,2,361454,1.0,0.293565,7,51.550678541003435,14,user_stop,
tau2,retail,Claude-3.7,54,2,361454,1.0,0.507261,14,68.08600554199802,21,user_stop,
tau2,retail,Claude-3.7,57,2,361454,1.0,0.18138900000000002,3,44.29815866699937,10,user_stop,
tau2,retail,Claude-3.7,58,2,361454,1.0,0.278976,6,55.58178866700473,12,user_stop,
tau2,retail,Claude-3.7,55,2,361454,1.0,0.7232999999999999,17,97.01106520799658,25,user_stop,
tau2,retail,Claude-3.7,60,2,361454,1.0,0.17587500000000003,4,35.39709120799671,9,user_stop,
tau2,retail,Claude-3.7,61,2,361454,1.0,0.134583,4,31.027950541996688,7,user_stop,
tau2,retail,Claude-3.7,59,2,361454,1.0,0.301725,8,50.44345387499925,14,user_stop,
tau2,retail,Claude-3.7,66,2,361454,1.0,0.198759,5,37.01557695900556,11,user_stop,
tau2,retail,Claude-3.7,64,2,361454,1.0,0.26388,6,45.53113599999779,13,user_stop,
tau2,retail,Claude-3.7,63,2,361454,0.0,0.279933,7,52.089037082994764,13,user_stop,
tau2,retail,Claude-3.7,65,2,361454,1.0,0.271173,6,50.78408345799835,13,user_stop,
tau2,retail,Claude-3.7,68,2,361454,1.0,0.16920000000000002,4,29.974510624997492,10,user_stop,
tau2,retail,Claude-3.7,67,2,361454,1.0,0.186003,5,35.51893783300329,11,user_stop,
tau2,retail,Claude-3.7,69,2,361454,0.0,0.19919399999999998,5,40.035206624997954,11,user_stop,
tau2,retail,Claude-3.7,62,2,361454,0.0,0.7510530000000002,14,111.90701112499664,25,user_stop,
tau2,retail,Claude-3.7,70,2,361454,1.0,0.28178400000000003,8,47.47693587499816,13,user_stop,
tau2,retail,Claude-3.7,73,2,361454,1.0,0.161022,4,30.65304729199852,9,user_stop,
tau2,retail,Claude-3.7,71,2,361454,0.0,0.311847,5,60.72676416699687,15,user_stop,
tau2,retail,Claude-3.7,72,2,361454,1.0,0.39801,10,61.999408915995446,17,user_stop,
tau2,retail,Claude-3.7,75,2,361454,1.0,0.21547200000000005,5,44.235441290999006,11,user_stop,
tau2,retail,Claude-3.7,74,2,361454,1.0,0.4243619999999999,9,70.31681599999865,17,user_stop,
tau2,retail,Claude-3.7,76,2,361454,0.0,0.397179,12,60.00496474999818,17,user_stop,
tau2,retail,Claude-3.7,77,2,361454,1.0,0.21273899999999996,5,44.454587207997974,11,user_stop,
tau2,retail,Claude-3.7,79,2,361454,0.0,0.271083,7,48.78751733300305,13,user_stop,
