domain,model_a,model_b,task_hash,trial_a,trial_b,seed_a,seed_b,final_sign,final_decisive_tier,terminal_tick_a,terminal_tick_b,completion_only_tick,certificate_tick,resolved_early,certificate_direction,certificate_possible_decisive_tiers,ordinal_resolution_lead,prefixes_checked
airline,o4-mini,GPT-4.1,819a7abf2a09,0,3,626729,1567,-1,cost,31,16,31,21,True,B_win,success|cost,10,32
airline,o4-mini,GPT-4.1,819a7abf2a09,1,0,373753,626729,-1,success,27,10,27,14,True,B_win,success|cost,13,28
airline,o4-mini,GPT-4.1,819a7abf2a09,1,2,373753,361454,-1,success,27,10,27,10,True,B_win,success|cost,17,28
airline,o4-mini,GPT-4.1,819a7abf2a09,1,3,373753,1567,-1,success,27,16,27,20,True,B_win,success|cost,7,28
airline,o4-mini,GPT-4.1,819a7abf2a09,2,0,361454,626729,-1,cost,31,10,31,17,True,B_win,success|cost,14,32
airline,o4-mini,GPT-4.1,819a7abf2a09,2,1,361454,373753,-1,cost,31,12,31,18,True,B_win,success|cost,13,32
airline,o4-mini,GPT-4.1,819a7abf2a09,2,3,361454,1567,-1,cost,31,16,31,23,True,B_win,success|cost,8,32
airline,o4-mini,GPT-4.1,819a7abf2a09,3,0,1567,626729,-1,success,14,10,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,819a7abf2a09,3,1,1567,373753,-1,success,14,12,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,819a7abf2a09,3,2,1567,361454,-1,success,14,10,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,3a7ff86e2508,0,1,626729,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
airline,o4-mini,GPT-4.1,3a7ff86e2508,0,2,626729,361454,1,cost,10,11,11,10,True,A_win,success|cost,1,12
airline,o4-mini,GPT-4.1,3a7ff86e2508,0,3,626729,1567,1,cost,10,12,12,10,True,A_win,success|cost,2,13
airline,o4-mini,GPT-4.1,3a7ff86e2508,1,0,373753,626729,1,cost,14,16,16,14,True,A_win,success|cost,2,17
airline,o4-mini,GPT-4.1,3a7ff86e2508,1,2,373753,361454,-1,cost,14,11,14,12,True,B_win,success|cost|tools,2,15
airline,o4-mini,GPT-4.1,3a7ff86e2508,1,3,373753,1567,-1,cost,14,12,14,13,True,B_win,success|cost,1,15
airline,o4-mini,GPT-4.1,3a7ff86e2508,2,0,361454,626729,1,cost,10,16,16,10,True,A_win,success|cost,6,17
airline,o4-mini,GPT-4.1,3a7ff86e2508,2,1,361454,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
airline,o4-mini,GPT-4.1,3a7ff86e2508,2,3,361454,1567,1,cost,10,12,12,10,True,A_win,success|cost,2,13
airline,o4-mini,GPT-4.1,3a7ff86e2508,3,0,1567,626729,1,cost,10,16,16,10,True,A_win,success|cost,6,17
airline,o4-mini,GPT-4.1,3a7ff86e2508,3,1,1567,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
airline,o4-mini,GPT-4.1,3a7ff86e2508,3,2,1567,361454,1,cost,10,11,11,10,True,A_win,success|cost,1,12
airline,o4-mini,GPT-4.1,878cbb46119d,0,1,626729,373753,1,success,15,17,17,15,True,A_win,success|cost,2,18
airline,o4-mini,GPT-4.1,878cbb46119d,0,2,626729,361454,-1,cost,15,14,15,14,True,B_win,success|cost,1,16
airline,o4-mini,GPT-4.1,878cbb46119d,0,3,626729,1567,1,success,15,12,15,15,False,A_win,success,0,16
airline,o4-mini,GPT-4.1,878cbb46119d,1,0,373753,626729,1,success,14,18,18,14,True,A_win,success|cost,4,19
airline,o4-mini,GPT-4.1,878cbb46119d,1,2,373753,361454,1,tools,14,14,14,14,False,A_win,tools,0,15
airline,o4-mini,GPT-4.1,878cbb46119d,1,3,373753,1567,1,success,14,12,14,14,False,A_win,success,0,15
airline,o4-mini,GPT-4.1,878cbb46119d,2,0,361454,626729,0,tie,10,18,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,878cbb46119d,2,1,361454,373753,0,tie,10,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,878cbb46119d,2,3,361454,1567,0,tie,10,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,878cbb46119d,3,0,1567,626729,1,success,12,18,18,12,True,A_win,success|cost,6,19
airline,o4-mini,GPT-4.1,878cbb46119d,3,1,1567,373753,1,success,12,17,17,12,True,A_win,success|cost,5,18
airline,o4-mini,GPT-4.1,878cbb46119d,3,2,1567,361454,1,cost,12,14,14,12,True,A_win,success|cost,2,15
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,0,1,626729,373753,0,tie,16,12,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,0,2,626729,361454,0,tie,16,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,0,3,626729,1567,0,tie,16,21,21,21,False,tie,tie,0,22
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,1,0,373753,626729,1,success,17,15,17,17,False,A_win,success,0,18
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,1,2,373753,361454,1,success,17,20,20,17,True,A_win,success|cost,3,21
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,1,3,373753,1567,1,success,17,21,21,17,True,A_win,success|cost,4,22
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,2,0,361454,626729,1,success,22,15,22,22,False,A_win,success,0,23
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,2,1,361454,373753,1,success,22,12,22,22,False,A_win,success,0,23
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,2,3,361454,1567,1,success,22,21,22,22,False,A_win,success,0,23
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,3,0,1567,626729,1,success,17,15,17,17,False,A_win,success,0,18
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,3,1,1567,373753,1,success,17,12,17,17,False,A_win,success,0,18
airline,o4-mini,GPT-4.1,f7a7a3bbd8ca,3,2,1567,361454,1,success,17,20,20,17,True,A_win,success|cost,3,21
airline,o4-mini,GPT-4.1,7ed5d624f051,0,1,626729,373753,1,success,18,8,18,18,False,A_win,success,0,19
airline,o4-mini,GPT-4.1,7ed5d624f051,0,2,626729,361454,1,success,18,7,18,18,False,A_win,success,0,19
airline,o4-mini,GPT-4.1,7ed5d624f051,0,3,626729,1567,1,success,18,8,18,18,False,A_win,success,0,19
airline,o4-mini,GPT-4.1,7ed5d624f051,1,0,373753,626729,-1,success,11,12,12,12,False,B_win,success,0,13
airline,o4-mini,GPT-4.1,7ed5d624f051,1,2,373753,361454,0,tie,11,7,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,7ed5d624f051,1,3,373753,1567,0,tie,11,8,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,7ed5d624f051,2,0,361454,626729,-1,cost,17,12,17,13,True,B_win,success|cost,4,18
airline,o4-mini,GPT-4.1,7ed5d624f051,2,1,361454,373753,1,success,17,8,17,17,False,A_win,success,0,18
airline,o4-mini,GPT-4.1,7ed5d624f051,2,3,361454,1567,1,success,17,8,17,17,False,A_win,success,0,18
airline,o4-mini,GPT-4.1,7ed5d624f051,3,0,1567,626729,-1,success,10,12,12,12,False,B_win,success,0,13
airline,o4-mini,GPT-4.1,7ed5d624f051,3,1,1567,373753,0,tie,10,8,10,10,False,tie,tie,0,11
airline,o4-mini,GPT-4.1,7ed5d624f051,3,2,1567,361454,0,tie,10,7,10,10,False,tie,tie,0,11
airline,o4-mini,GPT-4.1,f1cae859cfc3,0,1,626729,373753,0,tie,15,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,0,2,626729,361454,0,tie,15,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,f1cae859cfc3,0,3,626729,1567,0,tie,15,26,26,26,False,tie,tie,0,27
airline,o4-mini,GPT-4.1,f1cae859cfc3,1,0,373753,626729,0,tie,18,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,1,2,373753,361454,0,tie,18,17,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,f1cae859cfc3,1,3,373753,1567,0,tie,18,26,26,26,False,tie,tie,0,27
airline,o4-mini,GPT-4.1,f1cae859cfc3,2,0,361454,626729,0,tie,15,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,2,1,361454,373753,0,tie,15,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,2,3,361454,1567,0,tie,15,26,26,26,False,tie,tie,0,27
airline,o4-mini,GPT-4.1,f1cae859cfc3,3,0,1567,626729,0,tie,17,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,3,1,1567,373753,0,tie,17,20,20,20,False,tie,tie,0,21
airline,o4-mini,GPT-4.1,f1cae859cfc3,3,2,1567,361454,0,tie,17,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,d96149231bb1,0,1,626729,373753,0,tie,4,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,d96149231bb1,0,2,626729,361454,0,tie,4,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,d96149231bb1,0,3,626729,1567,0,tie,4,11,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,d96149231bb1,1,0,373753,626729,-1,success,7,13,13,13,False,B_win,success,0,14
airline,o4-mini,GPT-4.1,d96149231bb1,1,2,373753,361454,0,tie,7,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,d96149231bb1,1,3,373753,1567,0,tie,7,11,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,d96149231bb1,2,0,361454,626729,-1,success,14,13,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,d96149231bb1,2,1,361454,373753,0,tie,14,13,14,14,False,tie,tie,0,15
airline,o4-mini,GPT-4.1,d96149231bb1,2,3,361454,1567,0,tie,14,11,14,14,False,tie,tie,0,15
airline,o4-mini,GPT-4.1,d96149231bb1,3,0,1567,626729,-1,success,12,13,13,13,False,B_win,success,0,14
airline,o4-mini,GPT-4.1,d96149231bb1,3,1,1567,373753,0,tie,12,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,d96149231bb1,3,2,1567,361454,0,tie,12,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,fb5441e1808d,0,1,626729,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
airline,o4-mini,GPT-4.1,fb5441e1808d,0,2,626729,361454,1,cost,10,14,14,10,True,A_win,success|cost,4,15
airline,o4-mini,GPT-4.1,fb5441e1808d,0,3,626729,1567,1,success,10,12,12,10,True,A_win,success|cost,2,13
airline,o4-mini,GPT-4.1,fb5441e1808d,1,0,373753,626729,1,cost,11,14,14,11,True,A_win,success|cost|tools,3,15
airline,o4-mini,GPT-4.1,fb5441e1808d,1,2,373753,361454,1,cost,11,14,14,11,True,A_win,success|cost,3,15
airline,o4-mini,GPT-4.1,fb5441e1808d,1,3,373753,1567,1,success,11,12,12,11,True,A_win,success|cost,1,13
airline,o4-mini,GPT-4.1,fb5441e1808d,2,0,361454,626729,1,cost,13,14,14,13,True,A_win,success|cost,1,15
airline,o4-mini,GPT-4.1,fb5441e1808d,2,1,361454,373753,-1,cost,13,13,13,13,False,B_win,cost,0,14
airline,o4-mini,GPT-4.1,fb5441e1808d,2,3,361454,1567,1,success,13,12,13,13,False,A_win,success,0,14
airline,o4-mini,GPT-4.1,fb5441e1808d,3,0,1567,626729,1,cost,10,14,14,10,True,A_win,success|cost,4,15
airline,o4-mini,GPT-4.1,fb5441e1808d,3,1,1567,373753,1,cost,10,13,13,10,True,A_win,success|cost,3,14
airline,o4-mini,GPT-4.1,fb5441e1808d,3,2,1567,361454,1,cost,10,14,14,10,True,A_win,success|cost,4,15
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,0,1,626729,373753,0,tie,10,8,10,10,False,tie,tie,0,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,0,2,626729,361454,1,cost,10,10,10,10,False,A_win,cost,0,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,0,3,626729,1567,-1,cost,10,8,10,8,True,B_win,success|cost,2,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,1,0,373753,626729,1,cost,9,10,10,9,True,A_win,success|cost,1,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,1,2,373753,361454,1,cost,9,10,10,9,True,A_win,success|cost,1,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,1,3,373753,1567,0,tie,9,8,9,9,False,tie,tie,0,10
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,2,0,361454,626729,1,cost,9,10,10,9,True,A_win,success|cost,1,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,2,1,361454,373753,1,cost,9,8,9,9,False,A_win,cost,0,10
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,2,3,361454,1567,-1,cost,9,8,9,8,True,B_win,success|cost,1,10
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,3,0,1567,626729,1,cost,9,10,10,9,True,A_win,success|cost,1,11
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,3,1,1567,373753,1,cost,9,8,9,9,False,A_win,cost,0,10
airline,o4-mini,GPT-4.1,d3ac4cd4cd12,3,2,1567,361454,1,cost,9,10,10,9,True,A_win,success|cost,1,11
airline,o4-mini,GPT-4.1,4596e1c8f424,0,1,626729,373753,0,tie,16,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,4596e1c8f424,0,2,626729,361454,0,tie,16,8,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,4596e1c8f424,0,3,626729,1567,-1,success,16,20,20,20,False,B_win,success,0,21
airline,o4-mini,GPT-4.1,4596e1c8f424,1,0,373753,626729,0,tie,13,9,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4596e1c8f424,1,2,373753,361454,0,tie,13,8,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4596e1c8f424,1,3,373753,1567,-1,success,13,20,20,20,False,B_win,success,0,21
airline,o4-mini,GPT-4.1,4596e1c8f424,2,0,361454,626729,0,tie,13,9,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4596e1c8f424,2,1,361454,373753,0,tie,13,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,4596e1c8f424,2,3,361454,1567,-1,success,13,20,20,20,False,B_win,success,0,21
airline,o4-mini,GPT-4.1,4596e1c8f424,3,0,1567,626729,0,tie,11,9,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,4596e1c8f424,3,1,1567,373753,0,tie,11,17,17,17,False,tie,tie,0,18
airline,o4-mini,GPT-4.1,4596e1c8f424,3,2,1567,361454,0,tie,11,8,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,70788bc4b46a,0,1,626729,373753,1,cost,6,8,8,7,True,A_win,success|cost,1,9
airline,o4-mini,GPT-4.1,70788bc4b46a,0,2,626729,361454,1,cost,6,8,8,7,True,A_win,success|cost,1,9
airline,o4-mini,GPT-4.1,70788bc4b46a,0,3,626729,1567,1,cost,6,8,8,7,True,A_win,success|cost,1,9
airline,o4-mini,GPT-4.1,70788bc4b46a,1,0,373753,626729,1,cost,6,9,9,6,True,A_win,success|cost,3,10
airline,o4-mini,GPT-4.1,70788bc4b46a,1,2,373753,361454,1,cost,6,8,8,6,True,A_win,success|cost,2,9
airline,o4-mini,GPT-4.1,70788bc4b46a,1,3,373753,1567,1,cost,6,8,8,6,True,A_win,success|cost,2,9
airline,o4-mini,GPT-4.1,70788bc4b46a,2,0,361454,626729,1,cost,8,9,9,8,True,A_win,success|cost,1,10
airline,o4-mini,GPT-4.1,70788bc4b46a,2,1,361454,373753,1,cost,8,8,8,8,False,A_win,cost,0,9
airline,o4-mini,GPT-4.1,70788bc4b46a,2,3,361454,1567,1,cost,8,8,8,8,False,A_win,cost,0,9
airline,o4-mini,GPT-4.1,70788bc4b46a,3,0,1567,626729,1,cost,8,9,9,8,True,A_win,success|cost,1,10
airline,o4-mini,GPT-4.1,70788bc4b46a,3,1,1567,373753,1,cost,8,8,8,8,False,A_win,cost,0,9
airline,o4-mini,GPT-4.1,70788bc4b46a,3,2,1567,361454,1,cost,8,8,8,8,False,A_win,cost,0,9
airline,o4-mini,GPT-4.1,ad5f56aefd3f,0,1,626729,373753,-1,success,13,12,13,12,True,B_win,success|cost,1,14
airline,o4-mini,GPT-4.1,ad5f56aefd3f,0,2,626729,361454,0,tie,13,14,14,14,False,tie,tie,0,15
airline,o4-mini,GPT-4.1,ad5f56aefd3f,0,3,626729,1567,-1,success,13,13,13,13,False,B_win,success,0,14
airline,o4-mini,GPT-4.1,ad5f56aefd3f,1,0,373753,626729,-1,cost,12,12,12,12,False,B_win,cost,0,13
airline,o4-mini,GPT-4.1,ad5f56aefd3f,1,2,373753,361454,1,success,12,14,14,12,True,A_win,success|cost,2,15
airline,o4-mini,GPT-4.1,ad5f56aefd3f,1,3,373753,1567,0,tie,12,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,ad5f56aefd3f,2,0,361454,626729,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,o4-mini,GPT-4.1,ad5f56aefd3f,2,1,361454,373753,-1,success,15,12,15,12,True,B_win,success|cost,3,16
airline,o4-mini,GPT-4.1,ad5f56aefd3f,2,3,361454,1567,-1,success,15,13,15,13,True,B_win,success|cost,2,16
airline,o4-mini,GPT-4.1,ad5f56aefd3f,3,0,1567,626729,-1,success,14,12,14,12,True,B_win,success|cost,2,15
airline,o4-mini,GPT-4.1,ad5f56aefd3f,3,1,1567,373753,-1,success,14,12,14,12,True,B_win,success|cost,2,15
airline,o4-mini,GPT-4.1,ad5f56aefd3f,3,2,1567,361454,0,tie,14,14,14,14,False,tie,tie,0,15
airline,o4-mini,GPT-4.1,d3c47392d162,0,1,626729,373753,-1,success,10,11,11,11,False,B_win,success,0,12
airline,o4-mini,GPT-4.1,d3c47392d162,0,2,626729,361454,-1,success,10,10,10,10,False,B_win,success,0,11
airline,o4-mini,GPT-4.1,d3c47392d162,0,3,626729,1567,-1,success,10,14,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,d3c47392d162,1,0,373753,626729,1,cost,8,11,11,8,True,A_win,success|cost,3,12
airline,o4-mini,GPT-4.1,d3c47392d162,1,2,373753,361454,1,cost,8,10,10,8,True,A_win,success|cost,2,11
airline,o4-mini,GPT-4.1,d3c47392d162,1,3,373753,1567,1,cost,8,14,14,8,True,A_win,success|cost,6,15
airline,o4-mini,GPT-4.1,d3c47392d162,2,0,361454,626729,0,tie,9,11,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,d3c47392d162,2,1,361454,373753,0,tie,9,11,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,d3c47392d162,2,3,361454,1567,1,cost,9,14,14,9,True,A_win,success|cost|tools,5,15
airline,o4-mini,GPT-4.1,d3c47392d162,3,0,1567,626729,-1,cost,11,11,11,11,False,B_win,cost,0,12
airline,o4-mini,GPT-4.1,d3c47392d162,3,1,1567,373753,-1,cost,11,11,11,11,False,B_win,cost,0,12
airline,o4-mini,GPT-4.1,d3c47392d162,3,2,1567,361454,-1,cost,11,10,11,10,True,B_win,success|cost,1,12
airline,o4-mini,GPT-4.1,b6bb0942c7a7,0,1,626729,373753,-1,cost,13,9,13,9,True,B_win,success|cost,4,14
airline,o4-mini,GPT-4.1,b6bb0942c7a7,0,2,626729,361454,-1,cost,13,9,13,9,True,B_win,success|cost,4,14
airline,o4-mini,GPT-4.1,b6bb0942c7a7,0,3,626729,1567,-1,cost,13,8,13,8,True,B_win,success|cost,5,14
airline,o4-mini,GPT-4.1,b6bb0942c7a7,1,0,373753,626729,-1,cost,12,8,12,8,True,B_win,success|cost,4,13
airline,o4-mini,GPT-4.1,b6bb0942c7a7,1,2,373753,361454,-1,cost,12,9,12,9,True,B_win,success|cost,3,13
airline,o4-mini,GPT-4.1,b6bb0942c7a7,1,3,373753,1567,-1,cost,12,8,12,8,True,B_win,success|cost,4,13
airline,o4-mini,GPT-4.1,b6bb0942c7a7,2,0,361454,626729,1,cost,7,8,8,7,True,A_win,success|cost,1,9
airline,o4-mini,GPT-4.1,b6bb0942c7a7,2,1,361454,373753,1,cost,7,9,9,7,True,A_win,success|cost,2,10
airline,o4-mini,GPT-4.1,b6bb0942c7a7,2,3,361454,1567,1,cost,7,8,8,7,True,A_win,success|cost,1,9
airline,o4-mini,GPT-4.1,b6bb0942c7a7,3,0,1567,626729,-1,success,10,8,10,8,True,B_win,success|cost,2,11
airline,o4-mini,GPT-4.1,b6bb0942c7a7,3,1,1567,373753,-1,success,10,9,10,9,True,B_win,success|cost,1,11
airline,o4-mini,GPT-4.1,b6bb0942c7a7,3,2,1567,361454,-1,success,10,9,10,9,True,B_win,success|cost,1,11
airline,o4-mini,GPT-4.1,4a641d8375aa,0,1,626729,373753,0,tie,15,12,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4a641d8375aa,0,2,626729,361454,0,tie,15,11,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4a641d8375aa,0,3,626729,1567,0,tie,15,16,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,4a641d8375aa,1,0,373753,626729,0,tie,13,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4a641d8375aa,1,2,373753,361454,0,tie,13,11,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4a641d8375aa,1,3,373753,1567,0,tie,13,16,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,4a641d8375aa,2,0,361454,626729,0,tie,8,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4a641d8375aa,2,1,361454,373753,0,tie,8,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,4a641d8375aa,2,3,361454,1567,0,tie,8,16,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,4a641d8375aa,3,0,1567,626729,0,tie,10,13,13,13,False,tie,tie,0,14
airline,o4-mini,GPT-4.1,4a641d8375aa,3,1,1567,373753,0,tie,10,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,4a641d8375aa,3,2,1567,361454,0,tie,10,11,11,11,False,tie,tie,0,12
airline,o4-mini,GPT-4.1,4e6e106c0668,0,1,626729,373753,0,tie,15,18,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,4e6e106c0668,0,2,626729,361454,0,tie,15,23,23,23,False,tie,tie,0,24
airline,o4-mini,GPT-4.1,4e6e106c0668,0,3,626729,1567,0,tie,15,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,1,0,373753,626729,0,tie,15,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,1,2,373753,361454,0,tie,15,23,23,23,False,tie,tie,0,24
airline,o4-mini,GPT-4.1,4e6e106c0668,1,3,373753,1567,0,tie,15,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,2,0,361454,626729,0,tie,12,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,2,1,361454,373753,0,tie,12,18,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,4e6e106c0668,2,3,361454,1567,0,tie,12,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,3,0,1567,626729,0,tie,15,15,15,15,False,tie,tie,0,16
airline,o4-mini,GPT-4.1,4e6e106c0668,3,1,1567,373753,0,tie,15,18,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,4e6e106c0668,3,2,1567,361454,0,tie,15,23,23,23,False,tie,tie,0,24
airline,o4-mini,GPT-4.1,5a8085308a3a,0,1,626729,373753,1,tools,12,14,14,13,True,A_win,success|cost|tools,1,15
airline,o4-mini,GPT-4.1,5a8085308a3a,0,2,626729,361454,1,cost,12,17,17,14,True,A_win,success|cost|tools,3,18
airline,o4-mini,GPT-4.1,5a8085308a3a,0,3,626729,1567,-1,cost,12,12,12,12,False,B_win,cost,0,13
airline,o4-mini,GPT-4.1,5a8085308a3a,1,0,373753,626729,1,cost,12,14,14,12,True,A_win,success|cost,2,15
airline,o4-mini,GPT-4.1,5a8085308a3a,1,2,373753,361454,1,cost,12,17,17,13,True,A_win,success|cost|tools,4,18
airline,o4-mini,GPT-4.1,5a8085308a3a,1,3,373753,1567,0,tie,12,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,5a8085308a3a,2,0,361454,626729,1,cost,12,14,14,12,True,A_win,success|cost,2,15
airline,o4-mini,GPT-4.1,5a8085308a3a,2,1,361454,373753,1,cost,12,14,14,12,True,A_win,success|cost|tools,2,15
airline,o4-mini,GPT-4.1,5a8085308a3a,2,3,361454,1567,0,tie,12,12,12,12,False,tie,tie,0,13
airline,o4-mini,GPT-4.1,5a8085308a3a,3,0,1567,626729,-1,success,12,14,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,5a8085308a3a,3,1,1567,373753,-1,success,12,14,14,14,False,B_win,success,0,15
airline,o4-mini,GPT-4.1,5a8085308a3a,3,2,1567,361454,-1,success,12,17,17,17,False,B_win,success,0,18
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,0,1,626729,373753,0,tie,16,14,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,0,2,626729,361454,0,tie,16,12,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,0,3,626729,1567,0,tie,16,14,16,16,False,tie,tie,0,17
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,1,0,373753,626729,0,tie,18,14,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,1,2,373753,361454,0,tie,18,12,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,1,3,373753,1567,0,tie,18,14,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,2,0,361454,626729,0,tie,18,14,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,2,1,361454,373753,0,tie,18,14,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,2,3,361454,1567,0,tie,18,14,18,18,False,tie,tie,0,19
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,3,0,1567,626729,0,tie,19,14,19,19,False,tie,tie,0,20
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,3,1,1567,373753,0,tie,19,14,19,19,False,tie,tie,0,20
airline,o4-mini,GPT-4.1,b5bdcc99ebb4,3,2,1567,361454,0,tie,19,12,19,19,False,tie,tie,0,20
airline,o4-mini,GPT-4.1,0fba27605237,0,1,626729,373753,1,cost,6,6,6,6,False,A_win,cost,0,7
airline,o4-mini,GPT-4.1,0fba27605237,0,2,626729,361454,1,cost,6,6,6,6,False,A_win,cost,0,7
airline,o4-mini,GPT-4.1,0fba27605237,0,3,626729,1567,1,cost,6,7,7,6,True,A_win,success|cost,1,8
airline,o4-mini,GPT-4.1,0fba27605237,1,0,373753,626729,1,cost,6,6,6,6,False,A_win,cost,0,7
airline,o4-mini,GPT-4.1,0fba27605237,1,2,373753,361454,1,cost,6,6,6,6,False,A_win,cost,0,7
airline,o4-mini,GPT-4.1,0fba27605237,1,3,373753,1567,1,cost,6,7,7,6,True,A_win,success|cost,1,8
